1,-1,1,-1,1,-1
1,-0.951056516295,0.809016994375,-0.587785252292,0.309016994375,8.881784197e-16
1,-0.809016994375,0.309016994375,0.309016994375,-0.809016994375,1
1,-0.587785252292,-0.309016994375,0.951056516295,-0.809016994375,0
1,-0.309016994375,-0.809016994375,0.809016994375,0.309016994375,-1
1,0,-1,0,1,0
1,0.309016994375,-0.809016994375,-0.809016994375,0.309016994375,1
1,0.587785252292,-0.309016994375,-0.951056516295,-0.809016994375,0
1,0.809016994375,0.309016994375,-0.309016994375,-0.809016994375,-1
1,0.951056516295,0.809016994375,0.587785252292,0.309016994375,-8.881784197e-16
1,1,1,1,1,1
