-0.301511344578,-0.408248290464,0.373978796003,0.345032779671,-0.32025630761,0.298807152334
-0.301511344578,-0.388267196912,0.295412842053,0.177737080649,-0.044809844246,-0.0919633853527
-0.301511344578,-0.33027980491,0.0897245042507,-0.183772667516,0.388639193119,-0.4482107285
-0.301511344578,-0.239962324408,-0.164520263451,-0.43433584402,0.349053336476,0.0217096103843
-0.301511344578,-0.126155659678,-0.370208601253,-0.356289057351,-0.148446962411,0.4482107285
-0.301511344578,1.55301207463e-17,-0.448774555204,-1.15751193417e-17,-0.448358830654,6.30720400827e-17
-0.301511344578,0.126155659678,-0.370208601253,0.356289057351,-0.148446962411,-0.4482107285
-0.301511344578,0.239962324408,-0.164520263451,0.43433584402,0.349053336476,-0.0217096103843
-0.301511344578,0.33027980491,0.0897245042507,0.183772667516,0.388639193119,0.4482107285
-0.301511344578,0.388267196912,0.295412842053,-0.177737080649,-0.044809844246,0.0919633853527
-0.301511344578,0.408248290464,0.373978796003,-0.345032779671,-0.32025630761,-0.298807152334
